0,1.182160302072915e-06
1,1.182160302072915e-06
2,1.182160302072915e-06
3,1.182160302072915e-06
4,1.182160302072915e-06
5,6.699717306895423e-07
6,6.699717306895423e-07
7,6.699717306895423e-07
8,6.699717306895423e-07
9,6.699717306895423e-07
10,4.5211434972918297e-07
11,4.5211434972918297e-07
12,4.5211434972918297e-07
13,4.5211434972918297e-07
14,4.5211434972918297e-07
15,3.0509852262074342e-07
16,3.0509852262074342e-07
17,3.0509852262074342e-07
18,3.0509852262074342e-07
19,3.0509852262074342e-07
20,1.7291004009575873e-07
21,1.7291004009575873e-07
22,1.7291004009575873e-07
23,1.7291004009575873e-07
24,1.7291004009575873e-07
